State,Year,Total Crimes,Violent_Total_Crimes,Property_Total_Crimes,Total Clearances,Prosecuted %,Violent_Crime_Rate,Property_Crime_Rate,Total_Crime_Rate,Total Pop,Partic Pop,Pop Coverage,Poverty Count,Poverty Rate
TN,2004,297466.0,41098.0,256368.0,52793.0,17.75,696.46,4344.51,5040.97,5900962,5883599,99.71,,
TN,2005,301568.0,45035.0,256533.0,57645.0,19.12,755.25,4302.11,5057.35,5962959,5960250,99.95,,
TN,2006,297108.0,46023.0,251085.0,57361.0,19.31,762.12,4157.86,4919.98,6038803,6036872,99.97,,
TN,2007,299735.0,46456.0,253279.0,61522.0,20.53,754.56,4113.86,4868.42,6156719,6156719,100.0,,
TN,2008,296381.0,44840.0,251541.0,66568.0,22.46,721.49,4047.39,4768.89,6214888,6214888,100.0,,
TN,2009,280335.0,41943.0,238392.0,66847.0,23.85,666.16,3786.25,4452.41,6296254,6296254,100.0,967189.0,15.36
TN,2010,272784.0,38909.0,233875.0,62884.0,23.05,613.12,3685.33,4298.45,6346105,6346105,100.0,1002467.0,15.8
TN,2011,270932.0,38935.0,231997.0,65209.0,24.07,608.04,3623.05,4231.1,6403353,6403353,100.0,1036199.0,16.18
TN,2012,259969.0,41151.0,218818.0,65799.0,25.31,637.38,3389.25,4026.63,6456243,6453115,99.95,1069017.0,16.56
TN,2013,245679.0,37911.0,207768.0,63897.0,26.01,583.61,3198.41,3782.02,6495978,6460611,99.46,1101732.0,16.96
TN,2014,240889.0,39847.0,201042.0,63590.0,26.4,608.41,3069.65,3678.06,6549352,6548670,99.99,1121344.0,17.12
TN,2015,237776.0,40826.0,196950.0,63833.0,26.85,618.55,2983.96,3602.5,6600299,6596901,99.95,1117594.0,16.93
TN,2016,235567.0,42694.0,192873.0,61215.0,25.99,641.9,2899.83,3541.72,6651194,6649600,99.98,1100169.0,16.54
TN,2017,243146.0,44047.0,199099.0,61965.0,25.48,655.85,2964.55,3620.41,6715984,6715984,100.0,1072360.0,15.97
TN,2018,237054.0,42833.0,194221.0,61114.0,25.78,632.69,2868.84,3501.53,6770010,6770010,100.0,1046508.0,15.46
TN,2019,224678.0,41358.0,183320.0,58789.0,26.17,605.61,2684.37,3289.97,6829174,6829174,100.0,996930.0,14.6
TN,2020,221393.0,46968.0,174425.0,54003.0,24.39,682.0,2532.73,3214.73,6886834,6886834,100.0,965213.0,14.02
TN,2021,205031.0,46982.0,158049.0,47832.0,23.33,673.56,2265.86,2939.42,6975218,6953238,99.68,955929.0,13.7
TN,2022,210058.0,44946.0,165112.0,45045.0,21.44,637.41,2341.57,2978.98,7051339,7026172,99.64,943583.0,13.38
TN,2023,213681.0,44788.0,168893.0,43142.0,20.19,628.47,2369.93,2998.4,7126489,7065535,99.14,940092.0,13.19
TX,2000,1036832.0,113298.0,923534.0,194709.0,18.78,543.35,4429.03,4972.38,20851820,20653664,99.05,,
TX,2001,1099871.0,121471.0,978400.0,196338.0,17.85,569.62,4588.04,5157.66,21325018,21192317,99.38,,
TX,2002,1134937.0,125694.0,1009243.0,210089.0,18.51,577.11,4633.83,5210.94,21779893,21756783,99.89,,
TX,2003,1144947.0,122163.0,1022784.0,208916.0,18.25,552.31,4624.11,5176.42,22118509,22063174,99.75,,
TX,2004,1135842.0,121181.0,1014661.0,208821.0,18.38,538.82,4511.61,5050.43,22490022,22364338,99.44,,
TX,2005,1117589.0,121070.0,996519.0,199253.0,17.83,529.62,4359.23,4888.85,22859968,22823841,99.84,,
TX,2006,1086594.0,121511.0,965083.0,186719.0,17.18,516.9,4105.38,4622.27,23507783,23468934,99.83,,
TX,2007,1111954.0,121970.0,989984.0,191523.0,17.22,510.24,4141.43,4651.67,23904380,23860486,99.82,,
TX,2008,1098862.0,123526.0,975336.0,198507.0,18.06,507.77,4009.28,4517.05,24326974,24302654,99.9,,
TX,2009,1121877.0,121640.0,1000237.0,206261.0,18.39,490.83,4036.09,4526.93,24782302,24726269,99.77,3892532.0,15.71
TX,2010,1068567.0,113108.0,955459.0,202725.0,18.97,449.81,3799.71,4249.53,25145561,25083941,99.75,3972054.0,15.8
TX,2011,1001609.0,104673.0,896936.0,194005.0,19.37,407.69,3493.47,3901.15,25674681,25627980,99.82,4120101.0,16.05
TX,2012,986270.0,106339.0,879931.0,192201.0,19.49,408.07,3376.66,3784.73,26059203,25986049,99.72,4270218.0,16.39
TX,2013,968205.0,105920.0,862285.0,194591.0,20.1,400.48,3260.28,3660.76,26448193,26250644,99.25,4416829.0,16.7
TX,2014,923157.0,109282.0,813875.0,188106.0,20.38,405.39,3019.16,3424.56,26956958,26794541,99.4,4500034.0,16.69
TX,2015,893025.0,112932.0,780093.0,179744.0,20.13,411.12,2839.89,3251.01,27469114,27360580,99.6,4472451.0,16.28
TX,2016,889766.0,120609.0,769157.0,165930.0,18.65,432.87,2760.54,3193.41,27862596,27655252,99.26,4397307.0,15.78
TX,2017,845509.0,123250.0,722259.0,152119.0,17.99,435.44,2551.74,2987.18,28304596,28050584,99.1,4291384.0,15.16
TX,2018,800492.0,118818.0,681674.0,135808.0,16.97,413.97,2375.02,2788.99,28701845,28461409,99.16,4213938.0,14.68
TX,2019,814334.0,121890.0,692444.0,127274.0,15.63,420.37,2388.08,2808.45,28995881,28460344,98.15,4072194.0,14.04
TX,2020,794575.0,132982.0,661593.0,110849.0,13.95,452.92,2253.32,2706.25,29360759,29075053,99.03,3984260.0,13.57
TX,2021,768666.0,132493.0,636173.0,98780.0,12.85,448.7,2154.48,2603.18,29527941,28908340,97.9,3965117.0,13.43
TX,2022,822709.0,130444.0,692265.0,103794.0,12.62,434.39,2305.28,2739.66,30029572,29591059,98.54,3990326.0,13.29
TX,2023,805180.0,123756.0,681424.0,108298.0,13.45,405.71,2233.94,2639.65,30503301,30126343,98.76,4005417.0,13.13
UT,2000,92614.0,5363.0,87251.0,21307.0,23.01,240.15,3907.05,4147.2,2233169,1863361,83.44,,
UT,2001,94556.0,5214.0,89342.0,21333.0,22.56,229.71,3936.14,4165.85,2269789,2220518,97.83,,
UT,2002,103241.0,5502.0,97739.0,20881.0,20.23,237.54,4219.7,4457.24,2316256,2294555,99.06,,
UT,2003,102182.0,5666.0,96516.0,19559.0,19.14,240.96,4104.5,4345.46,2351467,2279739,96.95,,
UT,2004,101826.0,5589.0,96237.0,20153.0,19.79,233.94,4028.27,4262.22,2389039,2345702,98.19,,
UT,2005,101262.0,5648.0,95614.0,20293.0,20.04,228.7,3871.66,4100.37,2469585,2437607,98.71,,
UT,2006,94359.0,5695.0,88664.0,18758.0,19.88,223.33,3476.93,3700.26,2550063,2506138,98.28,,
UT,2007,98734.0,6283.0,92451.0,19985.0,20.24,237.51,3494.88,3732.39,2645330,2607933,98.59,,
UT,2008,97962.0,6110.0,91852.0,22290.0,22.75,223.28,3356.64,3579.93,2736424,2700838,98.7,,
UT,2009,97296.0,5955.0,91341.0,22544.0,23.17,213.86,3280.25,3494.11,2784572,2749886,98.75,271944.0,9.77
UT,2010,93599.0,5869.0,87730.0,22972.0,24.54,212.35,3174.16,3386.5,2763885,2715115,98.24,283536.0,10.26
UT,2011,88968.0,5500.0,83468.0,22464.0,25.25,195.23,2962.78,3158.0,2817222,2775105,98.51,304125.0,10.8
UT,2012,90242.0,5797.0,84445.0,22287.0,24.7,203.03,2957.5,3160.52,2855287,2831480,99.17,329564.0,11.54
UT,2013,94272.0,6542.0,87730.0,22156.0,23.5,225.52,3024.26,3249.78,2900872,2883607,99.4,350205.0,12.07
UT,2014,89449.0,6242.0,83207.0,22634.0,25.3,212.1,2827.38,3039.48,2942902,2911936,98.95,358682.0,12.19
UT,2015,96409.0,7038.0,89371.0,22965.0,23.82,234.92,2983.09,3218.01,2995919,2967414,99.05,351601.0,11.74
UT,2016,97004.0,7307.0,89697.0,20617.0,21.25,239.48,2939.71,3179.19,3051217,2946859,96.58,338808.0,11.1
UT,2017,92735.0,7425.0,85310.0,20222.0,21.81,239.37,2750.31,2989.68,3101833,3051132,98.37,324856.0,10.47
UT,2018,81496.0,7369.0,74127.0,19263.0,23.64,233.11,2344.97,2578.09,3161105,3097607,97.99,309904.0,9.8
UT,2019,75590.0,7436.0,68154.0,19048.0,25.2,231.94,2125.85,2357.8,3205958,3075385,95.93,298537.0,9.31
UT,2020,82710.0,7783.0,74927.0,17407.0,21.05,239.49,2305.53,2545.02,3249879,3107428,95.62,283360.0,8.72
UT,2021,76565.0,8310.0,68255.0,15921.0,20.79,248.95,2044.8,2293.76,3337975,3199508,95.85,278486.0,8.34
UT,2022,72794.0,8191.0,64603.0,17014.0,23.37,242.28,1910.88,2153.16,3380800,3351705,99.14,275188.0,8.14
UT,2023,63430.0,7820.0,55610.0,16852.0,26.57,228.81,1627.1,1855.91,3417734,3293576,96.37,280516.0,8.21
VA,2000,208755.0,19801.0,188954.0,36279.0,17.38,279.73,2669.4,2949.14,7078515,6577954,92.93,,
VA,2001,219575.0,20142.0,199433.0,37148.0,16.92,280.23,2774.63,3054.86,7187734,6937312,96.52,,
VA,2002,226745.0,20824.0,205921.0,37985.0,16.75,285.51,2823.33,3108.85,7293542,7173012,98.35,,
VA,2003,218158.0,20059.0,198099.0,38461.0,17.63,271.57,2681.97,2953.54,7386330,7240358,98.02,,
VA,2004,218989.0,20307.0,198682.0,41431.0,18.92,272.22,2663.36,2935.58,7459827,7371778,98.82,,
VA,2005,222491.0,21237.0,201254.0,40931.0,18.4,280.64,2659.46,2940.1,7567465,7514117,99.3,,
VA,2006,212041.0,21546.0,190495.0,39351.0,18.56,281.91,2492.45,2774.36,7642884,7612366,99.6,,
VA,2007,213829.0,21002.0,192827.0,41359.0,19.34,272.33,2500.32,2772.65,7712091,7711608,99.99,,
VA,2008,218241.0,20048.0,198193.0,48044.0,22.01,258.05,2551.05,2809.09,7769089,7753278,99.8,,
VA,2009,213094.0,18143.0,194951.0,50815.0,23.85,230.17,2473.18,2703.35,7882590,7879279,99.96,752446.0,9.55
VA,2010,205758.0,17192.0,188566.0,50386.0,24.49,214.87,2356.77,2571.65,8001024,7992593,99.89,781516.0,9.77
VA,2011,200080.0,16023.0,184057.0,51927.0,25.95,197.9,2273.26,2471.16,8096604,8084361,99.85,818422.0,10.11
VA,2012,195184.0,15666.0,179518.0,51290.0,26.28,191.38,2193.02,2384.4,8185867,8183782,99.97,859032.0,10.49
VA,2013,188820.0,16382.0,172438.0,51755.0,27.41,198.32,2087.52,2285.84,8260405,8259793,99.99,887595.0,10.75
VA,2014,179051.0,16525.0,162526.0,49362.0,27.57,198.47,1951.96,2150.43,8326289,8319106,99.91,914237.0,10.98
VA,2015,175333.0,16718.0,158615.0,48041.0,27.4,199.43,1892.1,2091.53,8382993,8379207,99.95,921822.0,11.0
VA,2016,175980.0,18470.0,157510.0,44630.0,25.36,219.57,1872.49,2092.06,8411808,8406696,99.94,921664.0,10.96
VA,2017,170745.0,17918.0,152827.0,41872.0,24.52,211.55,1804.33,2015.87,8470020,8466568,99.96,906838.0,10.71
VA,2018,160943.0,17531.0,143412.0,40684.0,25.28,205.82,1683.7,1889.52,8517685,8512916,99.94,893580.0,10.49
VA,2019,159771.0,18163.0,141608.0,40451.0,25.32,212.79,1659.04,1871.84,8535519,8530828,99.95,865691.0,10.14
VA,2020,145553.0,18506.0,127047.0,34877.0,23.96,215.42,1478.91,1694.34,8590563,8584364,99.93,826708.0,9.62
VA,2021,145957.0,19661.0,126296.0,31978.0,21.91,227.5,1461.37,1688.87,8642274,8633003,99.89,828664.0,9.59
VA,2022,170301.0,20741.0,149560.0,35385.0,20.78,238.85,1722.32,1961.18,8683619,8677355,99.93,836686.0,9.64
VA,2023,165789.0,20654.0,145135.0,40068.0,24.17,236.97,1665.21,1902.19,8715698,8702400,99.85,834866.0,9.58
VT,2000,16803.0,648.0,16155.0,1928.0,11.47,106.43,2653.46,2759.9,608827,577908,94.92,,
VT,2001,15614.0,588.0,15026.0,1981.0,12.69,95.91,2450.86,2546.77,613090,606753,98.97,,
VT,2002,15753.0,669.0,15084.0,2243.0,14.24,108.5,2446.35,2554.85,616592,615350,99.8,,
VT,2003,14314.0,698.0,13616.0,2004.0,14.0,112.74,2199.3,2312.04,619107,611707,98.8,,
VT,2004,14770.0,687.0,14083.0,2184.0,14.79,110.56,2266.36,2376.91,621394,602735,97.0,,
VT,2005,14924.0,752.0,14172.0,2268.0,15.2,120.7,2274.62,2395.31,623050,606059,97.27,,
VT,2006,15685.0,898.0,14787.0,2752.0,17.55,143.93,2370.06,2513.99,623908,617297,98.94,,
VT,2007,15301.0,787.0,14514.0,2498.0,16.33,126.68,2336.24,2462.92,621254,614721,98.95,,
VT,2008,16781.0,853.0,15928.0,2813.0,16.76,137.3,2563.78,2701.08,621270,617193,99.34,,
VT,2009,15838.0,835.0,15003.0,2940.0,18.56,134.3,2412.99,2547.29,621760,611555,98.36,65749.0,10.57
VT,2010,14762.0,809.0,13953.0,2607.0,17.66,129.29,2229.84,2359.12,625741,613325,98.02,66726.0,10.66
VT,2011,15837.0,916.0,14921.0,2832.0,17.88,146.23,2381.91,2528.13,626431,609113,97.24,67761.0,10.82
VT,2012,16461.0,879.0,15582.0,3105.0,18.86,140.41,2489.09,2629.51,626011,620157,99.06,69411.0,11.09
VT,2013,14166.0,771.0,13395.0,3069.0,21.66,123.04,2137.63,2260.66,626630,623773,99.54,70873.0,11.31
VT,2014,10148.0,637.0,9511.0,2248.0,22.15,101.67,1517.97,1619.63,626562,609906,97.34,72044.0,11.5
VT,2015,9977.0,764.0,9213.0,2352.0,23.57,122.04,1471.63,1593.66,626042,626042,100.0,69233.0,11.06
VT,2016,10069.0,804.0,9265.0,2423.0,24.06,128.72,1483.36,1612.09,624594,594786,95.23,69673.0,11.15
VT,2017,10540.0,1092.0,9448.0,2698.0,25.6,175.1,1514.94,1690.03,623657,622733,99.85,68144.0,10.93
VT,2018,9362.0,1115.0,8247.0,2624.0,28.03,178.03,1316.78,1494.81,626299,626299,100.0,67034.0,10.7
VT,2019,10287.0,1270.0,9017.0,3081.0,29.95,203.53,1445.06,1648.59,623989,623989,100.0,65652.0,10.52
VT,2020,9098.0,1143.0,7955.0,2422.0,26.62,183.36,1276.18,1459.54,623347,620581,99.56,64700.0,10.38
VT,2021,10234.0,1237.0,8997.0,2340.0,22.86,191.61,1393.65,1585.27,645570,643724,99.71,64962.0,10.06
VT,2022,12470.0,1450.0,11020.0,2934.0,23.53,224.09,1703.08,1927.17,647064,647064,100.0,64739.0,10.01
VT,2023,12951.0,1357.0,11594.0,3216.0,24.83,209.59,1790.68,2000.27,647464,647464,100.0,63902.0,9.87
WA,2000,297442.0,21449.0,275993.0,51456.0,17.3,363.9,4682.51,5046.42,5894121,5495265,93.23,,
WA,2001,304433.0,20906.0,283527.0,50849.0,16.7,349.13,4734.94,5084.07,5987973,5837397,97.49,,
WA,2002,304246.0,20551.0,283695.0,49481.0,16.26,338.62,4674.5,5013.12,6068996,5914042,97.45,,
WA,2003,312009.0,21126.0,290883.0,51514.0,16.51,344.55,4744.12,5088.67,6131445,6051920,98.7,,
WA,2004,321784.0,21202.0,300582.0,52642.0,16.36,341.76,4845.14,5186.9,6203788,6132123,98.84,,
WA,2005,329958.0,21639.0,308319.0,52317.0,15.86,344.14,4903.48,5247.62,6287759,6259572,99.55,,
WA,2006,311804.0,22225.0,289579.0,47654.0,15.28,347.49,4527.64,4875.14,6395798,6387088,99.86,,
WA,2007,284863.0,21749.0,263114.0,49438.0,17.36,336.23,4067.67,4403.9,6468424,6457036,99.82,,
WA,2008,272178.0,21847.0,250331.0,44085.0,16.2,333.58,3822.3,4155.88,6549224,6538769,99.84,,
WA,2009,264619.0,21887.0,242732.0,47248.0,17.86,328.43,3642.33,3970.76,6664195,6223719,93.39,749120.0,11.24
WA,2010,270231.0,20965.0,249266.0,47758.0,17.67,311.77,3706.81,4018.58,6724540,6686355,99.43,780009.0,11.6
WA,2011,262588.0,19948.0,242640.0,45594.0,17.36,292.06,3552.54,3844.61,6830038,6505271,95.25,816509.0,11.95
WA,2012,271749.0,20244.0,251505.0,44486.0,16.37,293.52,3646.58,3940.1,6897012,6573089,95.3,853960.0,12.38
WA,2013,277949.0,19875.0,258074.0,50205.0,18.06,285.09,3701.89,3986.99,6971406,6639139,95.23,893211.0,12.81
WA,2014,282887.0,19976.0,262911.0,49247.0,17.41,282.88,3723.14,4006.03,7061530,7051190,99.85,916364.0,12.98
WA,2015,270475.0,20280.0,250195.0,47339.0,17.5,282.83,3489.3,3772.13,7170351,7162358,99.89,908512.0,12.67
WA,2016,276274.0,21904.0,254370.0,45018.0,16.29,300.55,3490.26,3790.81,7288000,7278577,99.87,883256.0,12.12
WA,2017,257967.0,22511.0,235456.0,41100.0,15.93,303.97,3179.37,3483.34,7405743,7384665,99.72,859950.0,11.61
WA,2018,245393.0,23603.0,221790.0,40256.0,16.4,313.22,2943.23,3256.45,7535591,7489328,99.39,821621.0,10.9
WA,2019,230760.0,23169.0,207591.0,37910.0,16.43,304.26,2726.12,3030.38,7614893,7569729,99.41,785244.0,10.31
WA,2020,237984.0,23044.0,214940.0,34973.0,14.7,299.52,2793.75,3093.27,7693612,7655228,99.5,751044.0,9.76
WA,2021,261409.0,25989.0,235420.0,30155.0,11.54,335.83,3042.12,3377.95,7738692,7674018,99.16,746904.0,9.65
WA,2022,292110.0,29454.0,262656.0,34189.0,11.7,378.3,3373.53,3751.84,7785786,7701856,98.92,747538.0,9.6
WA,2023,253477.0,27818.0,225659.0,33704.0,13.3,356.05,2888.29,3244.35,7812880,7677974,98.27,753455.0,9.64
WI,2000,167303.0,12403.0,154900.0,41546.0,24.83,231.24,2887.95,3119.19,5363675,4953841,92.36,,
WI,2001,177797.0,12396.0,165401.0,44641.0,25.11,229.47,3061.9,3291.38,5401906,5275358,97.66,,
WI,2002,174645.0,12112.0,162533.0,41911.0,24.0,222.6,2987.08,3209.68,5441196,5198698,95.54,,
WI,2003,167874.0,11957.0,155917.0,40505.0,24.13,218.5,2849.2,3067.71,5472299,5212482,95.25,,
WI,2004,157350.0,11463.0,145887.0,39793.0,25.29,208.08,2648.15,2856.22,5509026,5465921,99.22,,
WI,2005,159333.0,13266.0,146067.0,37479.0,23.52,239.62,2638.4,2878.02,5536201,5431054,98.1,,
WI,2006,173048.0,15888.0,157160.0,41800.0,24.16,285.94,2828.4,3114.33,5556506,5552310,99.92,,
WI,2007,176066.0,16314.0,159752.0,42901.0,24.37,291.24,2851.88,3143.12,5601640,5571404,99.46,,
WI,2008,171550.0,15496.0,156054.0,44125.0,25.72,275.34,2772.83,3048.17,5627967,5602744,99.55,,
WI,2009,162458.0,14605.0,147853.0,41486.0,25.54,258.28,2614.66,2872.94,5654774,5613515,99.27,605566.0,10.71
WI,2010,155789.0,14086.0,141703.0,41173.0,26.43,247.69,2491.71,2739.39,5686986,5565107,97.86,637613.0,11.21
WI,2011,152421.0,14168.0,138253.0,42526.0,27.9,248.05,2420.49,2668.54,5711767,5575339,97.61,661655.0,11.58
WI,2012,154568.0,16095.0,138473.0,46072.0,29.81,281.07,2418.15,2699.22,5726398,5633999,98.39,690832.0,12.06
WI,2013,140069.0,15712.0,124357.0,43662.0,31.17,273.6,2165.47,2439.07,5742713,5665583,98.66,723730.0,12.6
WI,2014,134010.0,16333.0,117677.0,41395.0,30.89,283.68,2043.87,2327.55,5757564,5617486,97.57,738557.0,12.83
WI,2015,127526.0,17096.0,110430.0,39315.0,30.83,296.22,1913.42,2209.64,5771337,5670123,98.25,724348.0,12.55
WI,2016,129385.0,17479.0,111906.0,39487.0,30.52,302.47,1936.52,2239.0,5778708,5740407,99.34,713472.0,12.35
WI,2017,123804.0,18627.0,105177.0,37290.0,30.12,321.41,1814.81,2136.22,5795483,5759342,99.38,692719.0,11.95
WI,2018,108896.0,17370.0,91526.0,32988.0,30.29,298.78,1574.35,1873.14,5813568,5786294,99.53,668220.0,11.49
WI,2019,102032.0,17179.0,84853.0,32318.0,31.67,295.05,1457.35,1752.39,5822434,5748893,98.74,639160.0,10.98
WI,2020,105642.0,19023.0,86619.0,29733.0,28.15,326.15,1485.07,1811.22,5832655,5767780,98.89,620947.0,10.65
WI,2021,107506.0,18886.0,88620.0,26369.0,24.53,320.32,1503.08,1823.4,5895908,5648172,95.8,610632.0,10.36
WI,2022,98177.0,17815.0,80362.0,27773.0,28.29,302.33,1363.79,1666.12,5892539,5786331,98.2,611661.0,10.38
WI,2023,88082.0,16957.0,71125.0,27367.0,31.07,286.87,1203.27,1490.15,5910955,5740760,97.12,609003.0,10.3
WV,2000,44587.0,5453.0,39134.0,7883.0,17.68,301.55,2164.08,2465.63,1808344,1545067,85.44,,
WV,2001,42143.0,4633.0,37510.0,6742.0,16.0,257.12,2081.67,2338.79,1801916,1628156,90.36,,
WV,2002,41045.0,3985.0,37060.0,5758.0,14.03,221.16,2056.75,2277.91,1801873,1518824,84.29,,
WV,2003,41351.0,4058.0,37293.0,5864.0,14.18,224.16,2059.98,2284.14,1810354,1569358,86.69,,
WV,2004,47465.0,4718.0,42747.0,7342.0,15.47,259.89,2354.75,2614.64,1815354,1653441,91.08,,
WV,2005,49430.0,4622.0,44808.0,7862.0,15.91,254.4,2466.24,2720.63,1816856,1680957,92.52,,
WV,2006,49813.0,4780.0,45033.0,7993.0,16.05,262.86,2476.42,2739.28,1818470,1662741,91.44,,
WV,2007,47352.0,4666.0,42686.0,6791.0,14.34,257.5,2355.69,2613.19,1812035,1558312,86.0,,
WV,2008,47404.0,4667.0,42737.0,9399.0,19.83,257.21,2355.35,2612.56,1814468,1657169,91.33,,
WV,2009,46933.0,5055.0,41878.0,10113.0,21.55,277.78,2301.27,2579.05,1819777,1602782,88.08,310368.0,17.06
WV,2010,40253.0,4776.0,35477.0,8755.0,21.75,257.75,1914.58,2172.32,1852994,1632767,88.12,310495.0,16.76
WV,2011,39427.0,4911.0,34516.0,9057.0,22.97,264.69,1860.34,2125.03,1855364,1652483,89.07,313363.0,16.89
WV,2012,46489.0,5420.0,41069.0,10782.0,23.19,292.12,2213.47,2505.59,1855413,1684816,90.81,316526.0,17.06
WV,2013,37711.0,4757.0,32954.0,9473.0,25.12,256.54,1777.16,2033.7,1854304,1603947,86.5,321546.0,17.34
WV,2014,35206.0,4797.0,30409.0,9992.0,28.38,259.25,1643.44,1902.69,1850326,1514093,81.83,326225.0,17.63
WV,2015,36025.0,5300.0,30725.0,10453.0,29.02,287.4,1666.1,1953.5,1844128,1521869,82.53,323384.0,17.54
WV,2016,38738.0,5947.0,32791.0,10144.0,26.19,324.78,1790.78,2115.56,1831102,1604976,87.65,318060.0,17.37
WV,2017,35808.0,5992.0,29816.0,8739.0,24.41,329.98,1641.98,1971.96,1815857,1578676,86.94,317089.0,17.46
WV,2018,28052.0,4764.0,23288.0,7036.0,25.08,263.81,1289.6,1553.41,1805832,1543895,85.49,315464.0,17.47
WV,2019,26600.0,4711.0,21889.0,6630.0,24.92,262.87,1221.38,1484.25,1792147,1502965,83.86,310044.0,17.3
WV,2020,27857.0,5157.0,22700.0,6162.0,22.12,288.94,1271.86,1560.8,1784787,1575188,88.26,300152.0,16.82
WV,2021,25869.0,4661.0,21208.0,5935.0,22.94,261.42,1189.48,1450.9,1782959,1492702,83.72,295632.0,16.58
WV,2022,25497.0,4647.0,20850.0,5682.0,22.28,261.78,1174.54,1436.32,1775156,1520930,85.68,291860.0,16.44
WV,2023,23323.0,4218.0,19105.0,4968.0,21.3,238.3,1079.34,1317.63,1770071,1349771,76.26,287660.0,16.25
WY,2000,16325.0,1310.0,15015.0,4667.0,28.59,265.3,3040.82,3306.11,493782,491996,99.64,,
WY,2001,17420.0,1262.0,16158.0,4549.0,26.11,255.25,3268.05,3523.3,494423,486499,98.4,,
WY,2002,17709.0,1338.0,16371.0,4629.0,26.14,268.3,3282.72,3551.01,498703,487292,97.71,,
WY,2003,17692.0,1283.0,16409.0,4393.0,24.83,255.96,3273.67,3529.63,501242,487191,97.2,,
WY,2004,17806.0,1139.0,16667.0,4378.0,24.59,224.86,3290.43,3515.3,506529,492693,97.27,,
WY,2005,17024.0,1144.0,15880.0,4189.0,24.61,224.62,3118.04,3342.67,509294,490411,96.29,,
WY,2006,16472.0,1277.0,15195.0,3744.0,22.73,247.96,2950.46,3198.42,515004,502901,97.65,,
WY,2007,16311.0,1323.0,14988.0,3840.0,23.54,253.05,2866.71,3119.75,522830,518250,99.12,,
WY,2008,15791.0,1315.0,14476.0,4132.0,26.17,246.87,2717.64,2964.51,532668,528009,99.13,,
WY,2009,15350.0,1184.0,14166.0,4085.0,26.61,217.54,2602.75,2820.29,544270,539500,99.12,49051.0,9.01
WY,2010,14921.0,1107.0,13814.0,3658.0,24.52,196.41,2450.92,2647.32,563626,558885,99.16,52297.0,9.28
WY,2011,13968.0,1234.0,12734.0,3774.0,27.02,217.19,2241.28,2458.47,568158,548033,96.46,54900.0,9.66
WY,2012,14102.0,1130.0,12972.0,3635.0,25.78,196.04,2250.47,2446.51,576412,555285,96.33,60636.0,10.52
WY,2013,13683.0,1125.0,12558.0,3981.0,29.09,193.08,2155.3,2348.38,582658,562339,96.51,63743.0,10.94
WY,2014,12326.0,1098.0,11228.0,3795.0,30.79,187.96,1922.1,2110.06,584153,561865,96.18,65271.0,11.17
WY,2015,12174.0,1252.0,10922.0,3491.0,28.68,213.61,1863.48,2077.1,586107,562162,95.91,64995.0,11.09
WY,2016,12508.0,1365.0,11143.0,3307.0,26.44,233.13,1903.16,2136.29,585501,556446,95.04,65762.0,11.23
WY,2017,11641.0,1313.0,10328.0,2929.0,25.16,226.65,1782.8,2009.44,579315,553149,95.48,63398.0,10.94
WY,2018,10568.0,1075.0,9493.0,2717.0,25.71,186.07,1643.14,1829.21,577737,507616,87.86,63311.0,10.96
WY,2019,9593.0,1104.0,8489.0,2260.0,23.56,190.75,1466.76,1657.51,578759,512713,88.59,62257.0,10.76
WY,2020,10419.0,1310.0,9109.0,4586.0,44.02,224.96,1564.24,1789.2,582328,567275,97.42,61006.0,10.48
WY,2021,8084.0,1002.0,7082.0,1482.0,18.33,173.12,1223.56,1396.68,578803,450309,77.8,60482.0,10.45
WY,2022,7865.0,1002.0,6863.0,1648.0,20.95,172.35,1180.47,1352.81,581381,451193,77.61,60134.0,10.34
WY,2023,9147.0,1043.0,8104.0,1983.0,21.68,178.58,1387.54,1566.11,584057,515122,88.2,60704.0,10.39
